date,number_week,rank,name,symbol,market_cap,price,circulating_supply,volume,%_1h,%_24h,%_7d
2017-07-16,28,27,Lisk,LSK,154032431.0,1.40,109680045,1.40,0.51,-0.41,-32.52
2017-07-16,28,28,Dogecoin,DOGE,144110654.0,0.001307,110242693447,0.001307,-0.75,-12.91,-44.23
2017-07-16,28,29,Iconomi,ICN,140745343.0,1.62,87000000,1.62,0.94,-4.67,-47.64
2017-07-16,28,30,Obyte,GBYTE,117848428.0,322.08,365903,322.08,-0.25,-19.36,-51.50
2017-07-16,28,31,Factom,FCT,115885906.0,13.24,8753219,13.24,2.11,-0.60,-38.38
2017-07-16,28,32,MaidSafeCoin,MAID,115742829.0,0.2558,452552412,0.2558,-1.43,-5.62,-39.68
2017-07-16,28,33,Decred,DCR,102128259.0,19.13,5337948,19.13,1.9,-5.70,-42.29
2017-07-16,28,34,DigixDAO,DGD,88530144.0,44.27,2000000,44.27,-1.66,-3.76,-26.83
2017-07-16,28,35,MCAP,MCAP,82163361.0,2.18,37705045,2.18,-0.82,-31.73,-47.59
2017-07-16,28,36,Status,SNT,81886006.0,0.02359,3470483788,0.02359,-1.11,-0.72,-41.15
2017-07-16,28,37,DigiByte,DGB,80611593.0,0.009221,8742253657,0.009221,2.64,-8.09,-37.46
2017-07-16,28,38,GameCredits,GAME,75622097.0,1.19,63511884,1.19,-2.67,-9.05,-49.88
2017-07-16,28,39,Ardor,ARDR,74126876.0,0.0742,998999495,0.0742,-0.95,-3.93,-45.35
2017-07-16,28,40,PIVX,PIVX,73284196.0,1.36,53844891,1.36,-2.99,-9.84,-39.84
2017-07-16,28,41,Komodo,KMD,72090093.0,0.7141,100945510,0.7141,0.4,-2.96,-49.21
2017-07-16,28,42,Basic Attention Token,BAT,71781024.0,0.07178,1000000000,0.07178,-0.33,-9.00,-33.91
2017-07-16,28,43,FirstBlood,1ST,68638047.0,0.8022,85558371,0.8022,-0.4,-7.63,-23.96
2017-07-16,28,44,Nxt,NXT,63072465.0,0.06314,998999983,0.06314,-0.12,-10.16,-41.84
2017-07-16,28,45,Lykke,LKK,62417410.0,0.2493,250343845,0.2493,0.02,-2.14,-22.25
2017-07-16,28,46,TenX,PAY,59653141.0,0.57,104661310,0.57,2.21,-5.19,-35.51
2017-07-16,28,47,ChainCoin,CHC,56536948.0,3.76,15041392,3.76,-0.89,55.25,376.42
2017-07-16,28,48,SingularDTV,SNGLS,51787810.0,0.08631,600000000,0.08631,-0.39,-4.49,-43.22
2017-07-16,28,49,Populous,PPT,51243215.0,1.38,37004027,1.38,6.57,-6.23,0.00
2017-07-16,28,50,Aragon,ANT,48026175.0,1.43,33605167,1.43,1.14,-7.50,-32.60
2017-07-16,28,51,Bancor,BNT,46693792.0,1.56,29931066,1.56,-0.78,-9.42,-35.42
2017-07-16,28,52,Metal,MTL,44823028.0,2.13,21088888,2.13,-1.62,-12.50,30.22
2017-07-16,28,53,FunFair,FUN,44543741.0,0.0116,3839463249,0.0116,11.36,11.56,-4.07
2017-07-16,28,54,MobileGo,MGO,42143722.0,0.6021,70000000,0.6021,0.28,-6.74,-39.21
2017-07-16,28,55,LEOcoin,LEO,40277167.0,0.4634,86924015,0.4634,-0.63,-5.03,-17.77
2017-07-16,28,56,BitcoinDark,BTCD,39688195.0,30.79,1288862,30.79,-0.83,-7.51,-43.66
2017-07-16,28,57,OmiseGO,OMG,37840925.0,0.3849,98312024,0.3849,-2.97,-15.93,0.00
2017-07-16,28,58,Peercoin,PPC,36304087.0,1.50,24197333,1.50,-1.25,-7.11,-33.80
2017-07-16,28,59,DECENT,DCT,36283488.0,0.7072,51306089,0.7072,-0.06,-14.31,-45.27
2017-07-16,28,60,Emercoin,EMC,32817928.0,0.8122,40406849,0.8122,12.59,-5.62,-34.04
2017-07-16,28,61,Syscoin,SYS,32381337.0,0.06154,526169978,0.06154,0.09,-11.24,-48.43
2017-07-16,28,62,Ark,ARK,31890097.0,0.3313,96271226,0.3313,0.53,-7.43,-41.47
2017-07-16,28,63,Nexus,NXS,30725749.0,0.6026,50988769,0.6026,0.41,-10.74,-33.61
2017-07-16,28,64,Edgeless,EDG,29856872.0,0.3653,81742288,0.3653,-0.86,-4.15,-44.70
2017-07-16,28,65,Ubiq,UBQ,28522158.0,0.7615,37454958,0.7615,2.67,5.23,-43.09
2017-07-16,28,66,Round,ROUND,27933995.0,0.03286,850000000,0.03286,-0.32,-13.28,-39.46
2017-07-16,28,67,Verge,XVG,26581192.0,0.001982,13409472280,0.001982,-1.0,-6.98,-45.46
2017-07-16,28,68,Xaurum,XAUR,25307203.0,0.1991,127111194,0.1991,-0.92,-2.98,-6.68
2017-07-16,28,69,Namecoin,NMC,25178378.0,1.71,14736400,1.71,-1.04,0.50,-33.56
2017-07-16,28,70,ReddCoin,RDD,24219879.0,0.0008479,28564106016,0.0008479,-2.8,-12.71,-47.29
2017-07-16,28,71,Soarcoin,SOAR,23192800.0,0.03658,634097728,0.03658,-0.81,-8.93,-25.57
2017-07-16,28,72,Gulden,NLG,22987956.0,0.06584,349154645,0.06584,0.25,-9.22,-16.77
2017-07-16,28,73,SIBCoin,SIB,22781692.0,1.52,15033940,1.52,-14.27,31.31,6.22
2017-07-16,28,74,Melon,MLN,22383775.0,37.34,599400,37.34,-0.87,-11.57,-38.15
2017-07-16,28,75,Etheroll,DICE,22027648.0,3.15,7001623,3.15,-0.38,-12.12,-37.75
2017-07-16,28,76,iExec RLC,RLC,21978796.0,0.278,79070793,0.278,1.13,-0.94,-33.22
2017-07-16,28,77,Numeraire,NMR,21392437.0,17.49,1223451,17.49,-5.28,-9.83,-38.01
2017-07-16,28,78,MonaCoin,MONA,21033483.0,0.4001,52568400,0.4001,0.96,-3.64,-43.66
2017-07-16,28,79,Wings,WINGS,20943548.0,0.2335,89708333,0.2335,-0.66,-6.69,-41.81
2017-07-16,28,80,EDC Blockchain,EDC,20019560.0,0.02259,886211988,0.02259,-2.03,-1.10,-15.68
2017-07-16,28,81,Peerplays,PPY,20010764.0,5.43,3683907,5.43,-0.67,-9.83,-32.00
2017-07-16,28,82,CloakCoin,CLOAK,19635315.0,3.88,5064887,3.88,2.51,3.34,-34.43
2017-07-16,28,83,Asch,XAS,18937341.0,0.2525,75000000,0.2525,0.99,-21.09,-54.70
2017-07-16,28,84,Storjcoin X,SJCX,18623538.0,0.3639,51173144,0.3639,2.34,-4.47,-43.09
2017-07-16,28,85,Quantum Resistant Ledger,QRL,17803342.0,0.3424,52000000,0.3424,-0.7,-0.72,-29.24
2017-07-16,28,86,Skycoin,SKY,17536993.0,3.02,5801600,3.02,-5.48,-8.25,-26.11
2017-07-16,28,87,Humaniq,HMQ,17126274.0,0.1052,162858414,0.1052,1.86,8.97,-28.45
2017-07-16,28,88,Quantum,QAU,16930338.0,0.2066,81947080,0.2066,0.56,-2.41,-14.19
2017-07-16,28,89,Blocknet,BLOCK,16812928.0,4.25,3958723,4.25,11.36,-3.09,-32.81
2017-07-16,28,90,Counterparty,XCP,16060038.0,6.13,2618401,6.13,-0.28,-4.02,-38.17
2017-07-16,28,91,LBRY Credits,LBC,15405920.0,0.2248,68524524,0.2248,-1.77,-6.72,-48.35
2017-07-16,28,92,OBITS,OBITS,15255410.0,0.9556,15964223,0.9556,-0.11,-1.85,-31.32
2017-07-16,28,93,Polybius,PLBT,15013769.0,3.98,3771087,3.98,-4.79,22.26,-35.95
2017-07-16,28,94,PotCoin,POT,14829989.0,0.06823,217352361,0.06823,-0.33,-1.63,-29.03
2017-07-16,28,95,Storj,STORJ,14827880.0,0.2934,50539482,0.2934,-2.38,-15.43,-42.73
2017-07-16,28,96,Omni,OMNI,14564980.0,26.04,559322,26.04,-0.46,-8.92,-48.79
2017-07-16,28,97,Zcoin,XZC,14361402.0,5.59,2568775,5.59,0.17,-3.05,-43.13
2017-07-16,28,98,BitBay,BAY,14053713.0,0.01395,1007609338,0.01395,-1.04,-9.56,-53.90
2017-07-16,28,99,YbCoin,YBC,13934960.0,4.61,3020438,4.61,-1.07,-7.19,-36.55
2017-07-16,28,100,FairCoin,FAIR,13669926.0,0.257,53191410,0.257,2.06,10.76,-6.73
2017-07-16,28,101,adToken,ADT,13567255.0,0.02261,600000000,0.02261,-1.75,-3.93,-18.05
2017-07-16,28,102,Viacoin,VIA,13512863.0,0.5941,22746064,0.5941,4.31,-1.93,-40.19
2017-07-16,28,103,vSlice,VSL,12535211.0,0.3754,33390496,0.3754,-2.02,-20.29,-50.43
2017-07-16,28,104,HyperSpace,AMP,12528627.0,0.1523,82256324,0.1523,0.09,-0.48,-44.50
2017-07-16,28,105,Swarm City,SWT,12487988.0,1.66,7543350,1.66,-0.68,-0.83,-33.13
2017-07-16,28,106,Burst,BURST,12325257.0,0.006829,1804731566,0.006829,1.31,-4.56,-37.63
2017-07-16,28,107,DubaiCoin,DBIX,12258846.0,12.22,1003469,12.22,-2.54,-6.27,-54.35
2017-07-16,28,108,BlackCoin,BLK,12229444.0,0.1604,76255031,0.1604,-1.05,-9.58,-46.64
2017-07-16,28,109,Vertcoin,VTC,12128884.0,0.3271,37083947,0.3271,-1.75,-1.46,-28.61
2017-07-16,28,110,Groestlcoin,GRS,12035173.0,0.1771,67956288,0.1771,-0.29,-3.93,15.29
2017-07-16,28,111,Crown,CRW,11893107.0,0.825,14415760,0.825,-1.58,-15.85,-38.00
2017-07-16,28,112,Expanse,EXP,11817584.0,1.55,7606776,1.55,0.32,11.22,-20.49
2017-07-16,28,113,XEL,XEL,11802522.0,0.1466,80486167,0.1466,-1.21,4.14,-54.64
2017-07-16,28,114,Mooncoin,MOON,11699418.0,0.00005267,222133585751,0.00005267,0.61,-11.20,-24.21
2017-07-16,28,115,NavCoin,NAV,11483495.0,0.1867,61500945,0.1867,5.19,2.33,-29.79
2017-07-16,28,116,Monolith,TKN,11419862.0,0.483,23644056,0.483,0.52,-12.26,-32.27
2017-07-16,28,117,I/O Coin,IOC,10814374.0,0.6615,16349037,0.6615,-1.5,-10.04,-38.02
2017-07-16,28,118,Novacoin,NVC,10663030.0,6.00,1776525,6.00,-2.75,-0.54,-32.07
2017-07-16,28,119,DaxxCoin,DAXX,10607627.0,0.02219,478140070,0.02219,-12.06,-19.27,0.00
2017-07-16,28,120,BCAP,BCAP,10574169.0,1.06,10000000,1.06,4.78,0.54,-25.94
2017-07-16,28,121,TaaS,TAAS,10423717.0,1.28,8146001,1.28,-0.43,-9.39,-33.06
2017-07-16,28,122,Agoras Tokens,AGRS,10382251.0,0.2472,42000000,0.2472,-0.68,-16.96,-35.64
2017-07-16,28,123,Golos,GOLOS,10312200.0,0.08282,124518891,0.08282,-0.76,-12.63,-37.28
2017-07-16,28,124,DigitalNote,XDN,9847660.0,0.001431,6883913803,0.001431,1.67,-4.32,-45.69
2017-07-16,28,125,Wagerr,WGR,9753951.0,0.05738,170000000,0.05738,-0.2,-3.21,-37.43
2017-07-16,28,126,E-coin,ECN,9665032.0,2.96,3263328,2.96,-0.41,5.65,-29.56
2017-07-16,28,127,WeTrust,TRST,9647247.0,0.1047,92147500,0.1047,2.39,-6.70,-47.86
2017-07-16,28,128,GridCoin,GRC,9561929.0,0.0245,390312753,0.0245,0.63,-11.00,-37.69
2017-07-16,28,129,Chrono.tech,TIME,9519671.0,13.41,710113,13.41,6.2,0.99,-31.41
2017-07-16,28,130,Cofound.it,CFI,9454453.0,0.07564,125000000,0.07564,-1.29,-6.56,-41.67
2017-07-16,28,131,Mysterium,MYST,9169139.0,0.4719,19429024,0.4719,-1.53,-8.08,-41.48
2017-07-16,28,132,Unity Ingot,UNY,9035049.0,0.04473,202000000,0.04473,12.53,-14.18,-44.62
2017-07-16,28,133,Databits,DTB,8977116.0,0.3946,22747809,0.3946,-2.36,-14.63,-39.78
2017-07-16,28,134,RevolutionVR,RVR,8896548.0,0.04236,210000000,0.04236,-6.81,-14.92,-35.53
2017-07-16,28,135,Santiment Network Token,SAN,8884331.0,0.1469,60481828,0.1469,-0.17,-14.90,0.00
2017-07-16,28,136,EarthCoin,EAC,8872920.0,0.0009493,9346468332,0.0009493,0.02,-12.67,-43.59
2017-07-16,28,137,MonetaryUnit,MUE,8865142.0,0.07071,125378000,0.07071,0.4,-12.53,-21.66
2017-07-16,28,138,SaluS,SLS,8592677.0,8.56,1003876,8.56,-0.83,-21.05,-63.54
2017-07-16,28,139,NVO,NVST,8423279.0,0.5616,15000000,0.5616,-0.46,-6.26,0.00
2017-07-16,28,140,Donu,DONU,8379140.0,2.46,3408161,2.46,1.04,-6.06,-45.92
2017-07-16,28,141,Bitcoin Plus,XBC,8282591.0,84.09,98494,84.09,-1.21,7.73,-29.43
2017-07-16,28,142,Matchpool,GUP,8204248.0,0.1094,75000000,0.1094,0.53,-9.69,-40.37
2017-07-16,28,143,ION,ION,7830460.0,0.5276,14842198,0.5276,-3.21,-16.56,-34.49
2017-07-16,28,144,Nimiq Exchange Token,NET,7786578.0,0.7416,10500000,0.7416,-0.27,-17.03,0.00
2017-07-16,28,145,Radium,RADS,7625477.0,2.32,3292952,2.32,1.09,-5.11,-42.17
2017-07-16,28,146,SpreadCoin,SPR,7618281.0,0.9067,8401994,0.9067,-0.84,-8.44,-19.64
2017-07-16,28,147,EB3 Coin,EB3,7579745.0,0.4195,18069824,0.4195,-0.73,2.02,44.14
2017-07-16,28,148,Rubycoin,RBY,7568306.0,0.3083,24551578,0.3083,-2.72,-8.72,-28.19
2017-07-16,28,149,LuckChain,BASH,7548498.0,0.0108,699217089,0.0108,-4.91,-11.21,-40.23
2017-07-16,28,150,XTRABYTES,XBY,7433925.0,0.01144,650000000,0.01144,-1.5,-4.70,-21.30
2017-07-16,28,151,HEAT,HEAT,7390691.0,0.2699,27378704,0.2699,2.2,-16.03,-40.15
2017-07-16,28,152,Clams,CLAM,7187878.0,2.85,2523152,2.85,-0.82,-10.48,-36.37
2017-07-16,28,153,bitCNY,BITCNY,7094339.0,0.1434,49470700,0.1434,-0.02,-0.03,-0.71
2017-07-16,28,154,Unobtanium,UNO,7084614.0,35.82,197766,35.82,0.39,-2.69,-20.18
2017-07-16,28,155,SounDAC,XSD,7025702.0,0.00511,1374840478,0.00511,-0.01,-0.04,-23.71
2017-07-16,28,156,Pepe Cash,PEPECASH,6891182.0,0.009818,701884009,0.009818,-1.11,9.60,-26.34
2017-07-16,28,157,Nexium,NXC,6875512.0,0.1034,66521586,0.1034,-1.89,-13.28,-49.61
2017-07-16,28,158,MCO,MCO,6817206.0,0.6947,9812693,0.6947,-1.13,-3.34,-48.08
2017-07-16,28,159,Infinitecoin,IFC,6742223.0,0.00007442,90596274910,0.00007442,-0.6,-5.38,-31.82
2017-07-16,28,160,Shift,SHIFT,6717313.0,0.6119,10977889,0.6119,0.86,-13.37,-55.56
2017-07-16,28,161,Energycoin,ENRG,6662866.0,0.05504,121060802,0.05504,0.17,-15.15,-57.28
2017-07-16,28,162,BitCrystals,BCY,6605990.0,0.284,23256478,0.284,-1.37,-8.29,-38.56
2017-07-16,28,163,Pluton,PLU,6604114.0,7.77,850000,7.77,-0.51,-7.70,-28.94
2017-07-16,28,164,Rialto,XRL,6574020.0,0.08743,75193320,0.08743,-0.09,-4.04,0.00
2017-07-16,28,165,DNotes,NOTE,6509314.0,0.05198,125234225,0.05198,-0.49,-10.25,-34.94
2017-07-16,28,166,Patientory,PTOY,6355095.0,0.09079,70000000,0.09079,-1.3,-8.99,-44.29
2017-07-16,28,167,MergeCoin,MGC,6307331.0,0.06639,95000000,0.06639,0.07,-9.86,-30.17
2017-07-16,28,168,Feathercoin,FTC,6199547.0,0.03674,168729480,0.03674,-7.27,-9.96,-53.71
2017-07-16,28,169,Safex Token,SFT,6064417.0,0.002824,2147483647,0.002824,1.68,-1.20,-22.70
2017-07-16,28,170,Aeon,AEON,5919168.0,0.4087,14481489,0.4087,-6.79,-11.96,-25.28
2017-07-16,28,171,LoMoCoin,LMC,5811204.0,0.02751,211266757,0.02751,3.51,-7.14,-36.85
2017-07-16,28,172,EncryptoTel [WAVES],ETT,5791228.0,0.09321,62131190,0.09321,3.02,-6.49,-8.64
2017-07-16,28,173,Megacoin,MEC,5621895.0,0.1709,32886450,0.1709,1.86,1.90,-2.87
2017-07-16,28,174,Quark,QRK,5491087.0,0.02184,251435621,0.02184,1.81,-17.12,-49.00
2017-07-16,28,175,Horizen,ZEN,5475904.0,3.42,1602688,3.42,-0.81,-6.73,-27.43
2017-07-16,28,176,NoLimitCoin,NLC2,5319652.0,0.02621,202955282,0.02621,-1.0,-11.06,-42.69
2017-07-16,28,177,Gambit,GAM,5236040.0,4.41,1187825,4.41,4.47,-13.34,-40.84
2017-07-16,28,178,FoldingCoin,FLDC,5222105.0,0.01029,507731988,0.01029,0.29,-10.81,-47.60
2017-07-16,28,179,Diamond,DMD,5155455.0,2.36,2186795,2.36,0.38,-16.49,-9.31
2017-07-16,28,180,Primecoin,XPM,5147640.0,0.2587,19895254,0.2587,1.5,-9.99,-43.72
2017-07-16,28,181,Bela,BELA,5129818.0,0.1409,36403200,0.1409,1.31,-15.68,-41.91
2017-07-16,28,182,Waves Community Token,WCT,5102632.0,1.02,5000000,1.02,0.35,26.29,-48.57
2017-07-16,28,183,Ethereum Movie Venture,EMV,4868634.0,0.7303,6666666,0.7303,77.24,-11.44,16.38
2017-07-16,28,184,Rise,RISE,4854056.0,0.0452,107387215,0.0452,-30.83,-20.28,-15.36
2017-07-16,28,185,Bankcoin,B@,4842870.0,1.14,4265080,1.14,1.69,30.07,1.17
2017-07-16,28,186,ZrCoin,ZRC,4784181.0,0.959,4988894,0.959,4.42,-15.10,-30.38
2017-07-16,28,187,VeriCoin,VRC,4637930.0,0.1531,30296631,0.1531,0.03,-9.63,-53.94
2017-07-16,28,188,WorldCoin,WDC,4588449.0,0.03991,114962781,0.03991,0.06,-14.96,-49.68
2017-07-16,28,189,Creditbit,CRB,4559763.0,0.384,11874881,0.384,-1.32,-17.49,-34.38
2017-07-16,28,190,OKCash,OK,4554914.0,0.06318,72093997,0.06318,-0.49,-9.38,-60.24
2017-07-16,28,191,VPNCoin,VASH,4478378.0,0.01119,400339746,0.01119,0.73,-11.67,-43.17
2017-07-16,28,192,AdEx,ADX,4467809.0,0.1117,40000000,0.1117,-2.2,-9.83,-47.15
2017-07-16,28,193,Einsteinium,EMC2,4257540.0,0.02006,212286335,0.02006,-0.62,-4.09,-55.82
2017-07-16,28,194,Pascal,PASC,4220094.0,0.3659,11533300,0.3659,1.49,-1.55,-40.57
2017-07-16,28,195,Bitland,CADASTRAL,4118278.0,0.1373,30000000,0.1373,-0.03,-0.19,-11.87
2017-07-16,28,196,Espers,ESP,4100044.0,0.0002019,20311929632,0.0002019,-0.7,-5.80,-50.74
2017-07-16,28,197,Cryptonite,XCN,4088020.0,0.012,340799621,0.012,-2.53,-13.53,-44.56
2017-07-16,28,198,bitUSD,BITUSD,4058786.0,1.00,4052770,1.00,-0.02,-0.14,0.72
2017-07-16,28,199,Curecoin,CURE,4029893.0,0.1699,23725780,0.1699,-1.6,21.06,-3.07
2017-07-16,28,200,FLO,FLO,3963005.0,0.02924,135538266,0.02924,-1.78,-14.29,-54.36
2017-07-23,29,1,Bitcoin,BTC,44957797776.0,2730.40,16465637,2730.40,0.51,-2.96,40.28
2017-07-23,29,2,Ethereum,ETH,21127274384.0,225.95,93503881,225.95,0.78,-1.92,41.26
2017-07-23,29,3,XRP,XRP,7469032508.0,0.1951,38291387790,0.1951,0.41,0.54,28.36
2017-07-23,29,4,Litecoin,LTC,2296963846.0,44.06,52137507,44.06,0.34,-5.40,7.91
2017-07-23,29,5,NEM,XEM,1495223567.0,0.1661,8999999999,0.1661,-0.43,-6.00,67.23
2017-07-23,29,6,Ethereum Classic,ETC,1480463001.0,15.78,93842401,15.78,0.2,-4.56,8.34
2017-07-23,29,7,Dash,DASH,1422096914.0,191.03,7444274,191.03,1.76,-2.07,41.85
2017-07-23,29,8,IOTA,MIOTA,747894342.0,0.2691,2779530283,0.2691,-1.3,-1.76,48.52
2017-07-23,29,9,Monero,XMR,632586466.0,42.67,14826710,42.67,0.33,-4.22,41.98
2017-07-23,29,10,Stratis,STRAT,607364096.0,6.17,98474946,6.17,0.13,-9.23,109.78
2017-07-23,29,11,BitShares,BTS,444705137.0,0.1712,2597120000,0.1712,2.66,-8.52,75.25
2017-07-23,29,12,EOS,EOS,441892029.0,1.87,236929505,1.87,1.45,-5.63,44.71
2017-07-23,29,13,Neo,NEO,428255177.0,8.57,50000000,8.57,0.34,-2.05,67.80
2017-07-23,29,14,Veritaseum,VERI,397359015.0,198.06,2006279,198.06,-3.88,-14.77,65.69
2017-07-23,29,15,Zcash,ZEC,386960944.0,214.42,1804694,214.42,0.35,-1.74,34.45
2017-07-23,29,16,Steem,STEEM,382352297.0,1.61,237440626,1.61,1.77,-8.30,76.84
2017-07-23,29,17,BitConnect,BCC,367327127.0,60.14,6107403,60.14,0.18,-11.02,24.30
2017-07-23,29,18,Waves,WAVES,364767957.0,3.65,100000000,3.65,1.02,-7.02,87.32
2017-07-23,29,19,Qtum,QTUM,338738897.0,6.64,51000000,6.64,0.7,-12.59,63.92
2017-07-23,29,20,Tether,USDT,318786048.0,0.9978,319501313,0.9978,0.05,0.35,-0.03
2017-07-23,29,21,Bytecoin,BCN,309057893.0,0.001687,183163911996,0.001687,-2.99,5.88,46.38
2017-07-23,29,22,Iconomi,ICN,304370165.0,3.04,100000000,3.04,0.83,-0.32,84.01
2017-07-23,29,23,Status,SNT,292842786.0,0.08438,3470483788,0.08438,3.22,7.81,250.81
2017-07-23,29,24,Siacoin,SC,280799046.0,0.01003,27991738734,0.01003,1.09,-1.62,68.07
2017-07-23,29,25,Gnosis,GNO,256722923.0,232.41,1104590,232.41,1.07,-0.68,47.95
2017-07-23,29,26,Golem,GNT,251457132.0,0.3019,833032000,0.3019,2.19,-7.36,52.32
2017-07-23,29,27,Stellar,XLM,234106705.0,0.02177,10754286733,0.02177,1.51,-5.58,37.09
2017-07-23,29,28,Lisk,LSK,232457316.0,2.11,109981610,2.11,0.07,-5.95,52.04
2017-07-23,29,29,Augur,REP,231519381.0,21.05,11000000,21.05,0.96,-2.32,30.12
2017-07-23,29,30,Dogecoin,DOGE,217634811.0,0.001972,110339805916,0.001972,0.2,-6.67,47.23
2017-07-23,29,31,Obyte,GBYTE,203564591.0,556.33,365903,556.33,0.33,-1.21,63.64
2017-07-23,29,32,Factom,FCT,198497866.0,22.68,8753219,22.68,2.89,4.29,77.82
2017-07-23,29,33,DigiByte,DGB,173026715.0,0.01979,8742253657,0.01979,1.55,31.80,116.69
2017-07-23,29,34,MaidSafeCoin,MAID,170120588.0,0.3759,452552412,0.3759,0.94,-4.33,48.20
2017-07-23,29,35,GameCredits,GAME,162946228.0,2.56,63588612,2.56,1.94,-2.31,108.09
2017-07-23,29,36,Decred,DCR,153413421.0,28.48,5387159,28.48,2.95,-5.43,50.58
2017-07-23,29,37,OmiseGO,OMG,150070444.0,1.53,98312024,1.53,-1.25,73.75,256.19
2017-07-23,29,38,Ardor,ARDR,144892466.0,0.145,998999495,0.145,2.3,-12.59,91.27
2017-07-23,29,39,Basic Attention Token,BAT,129341722.0,0.1293,1000000000,0.1293,1.86,-2.37,78.16
2017-07-23,29,40,Komodo,KMD,128717039.0,1.28,100945510,1.28,0.88,-3.95,73.25
2017-07-23,29,41,Nxt,NXT,128382082.0,0.1285,998999983,0.1285,1.91,-12.66,101.19
2017-07-23,29,42,PIVX,PIVX,118461015.0,2.20,53910403,2.20,0.33,-4.47,55.52
2017-07-23,29,43,DigixDAO,DGD,117443832.0,58.72,2000000,58.72,0.86,0.62,28.18
2017-07-23,29,44,MCAP,MCAP,110955657.0,2.48,44761455,2.48,4.18,0.74,12.23
2017-07-23,29,45,Populous,PPT,95330330.0,2.58,37004027,2.58,-0.4,-4.80,77.13
2017-07-23,29,46,TenX,PAY,93962213.0,0.8978,104661310,0.8978,2.19,8.64,60.38
2017-07-23,29,47,Metal,MTL,89433603.0,4.24,21088888,4.24,2.47,3.97,97.14
2017-07-23,29,48,SingularDTV,SNGLS,89184228.0,0.1486,600000000,0.1486,-0.08,7.76,70.75
2017-07-23,29,49,Bitdeal,BDL,86783901.0,0.2893,300000000,0.2893,0.67,-10.95,-7.52
2017-07-23,29,50,FirstBlood,1ST,78642368.0,0.9192,85558371,0.9192,0.8,-9.29,12.55
2017-07-23,29,51,BitcoinDark,BTCD,75008801.0,58.20,1288862,58.20,4.96,-2.83,85.38
2017-07-23,29,52,MobileGo,MGO,74477560.0,1.01,73869580,1.01,0.92,-2.36,67.57
2017-07-23,29,53,Aragon,ANT,73609860.0,2.19,33605167,2.19,-0.75,-3.15,50.42
2017-07-23,29,54,Syscoin,SYS,71405289.0,0.1357,526327341,0.1357,0.78,-11.17,120.44
2017-07-23,29,55,Bancor,BNT,67592600.0,2.26,29931066,2.26,1.07,4.73,44.44
2017-07-23,29,56,Lykke,LKK,63676782.0,0.2542,250484318,0.2542,0.88,-1.18,2.27
2017-07-23,29,57,Civic,CVC,61958787.0,0.1826,339309335,0.1826,0.78,-4.99,0.00
2017-07-23,29,58,Ark,ARK,59761824.0,0.6198,96420962,0.6198,0.44,-6.81,86.47
2017-07-23,29,59,DECENT,DCT,55033517.0,1.07,51306089,1.07,0.24,-4.36,48.64
2017-07-23,29,60,Ubiq,UBQ,53699285.0,1.43,37510395,1.43,-1.25,-8.39,94.66
2017-07-23,29,61,Particl,PART,52632000.0,6.88,7645185,6.88,0.87,14.57,0.00
2017-07-23,29,62,FunFair,FUN,52621436.0,0.01371,3839463249,0.01371,6.04,13.97,31.10
2017-07-23,29,63,Peercoin,PPC,47351411.0,1.95,24226210,1.95,0.17,-6.39,26.99
2017-07-23,29,64,LEOcoin,LEO,45605908.0,0.5226,87262516,0.5226,0.23,-1.07,11.49
2017-07-23,29,65,Verge,XVG,45057981.0,0.00336,13409472280,0.00336,-0.45,-3.22,67.95
2017-07-23,29,66,Nexus,NXS,44498384.0,0.8698,51160487,0.8698,0.12,-1.73,44.81
2017-07-23,29,67,Edgeless,EDG,43004847.0,0.5242,82046288,0.5242,0.3,-6.68,40.90
2017-07-23,29,68,Asch,XAS,41065979.0,0.5475,75000000,0.5475,0.38,-10.43,107.67
2017-07-23,29,69,Round,ROUND,41064150.0,0.04831,850000000,0.04831,-0.11,-2.87,46.16
2017-07-23,29,70,Numeraire,NMR,40223170.0,32.89,1223079,32.89,-2.03,-10.88,80.74
2017-07-23,29,71,Emercoin,EMC,39195588.0,0.9697,40420973,0.9697,-9.48,-18.06,21.45
2017-07-23,29,72,Wings,WINGS,38882311.0,0.4334,89708333,0.4334,0.63,-8.52,81.38
2017-07-23,29,73,CoEval,COE,37916033.0,886.51,42770,886.51,0.59,-38.19,0.00
2017-07-23,29,74,ReddCoin,RDD,37781825.0,0.001322,28569771537,0.001322,-0.83,-4.00,51.01
2017-07-23,29,75,LBRY Credits,LBC,36201489.0,0.5283,68524524,0.5283,1.62,-11.94,132.58
2017-07-23,29,76,Etheroll,DICE,36168606.0,5.17,7001623,5.17,0.93,10.93,65.96
2017-07-23,29,77,iExec RLC,RLC,34270849.0,0.4334,79070793,0.4334,-0.67,-6.64,55.17
2017-07-23,29,78,Storj,STORJ,33385046.0,0.4882,68378563,0.4882,0.73,-6.25,63.28
2017-07-23,29,79,Peerplays,PPY,32960224.0,8.94,3688605,8.94,0.41,-3.42,48.33
2017-07-23,29,80,Blocknet,BLOCK,32747978.0,8.27,3959649,8.27,-0.39,-0.84,113.28
2017-07-23,29,81,Namecoin,NMC,31706218.0,2.15,14736400,2.15,-0.33,-4.02,24.46
2017-07-23,29,82,Counterparty,XCP,31528150.0,12.04,2618333,12.04,1.19,-1.89,92.42
