date,number_week,rank,name,symbol,market_cap,price,circulating_supply,volume,%_1h,%_24h,%_7d
2017-09-17,37,180,Databits,DTB,"$10,697,269",$0.4703,"22,747,809","$74,266",-0.66,-6.91,-18.74
2017-09-17,37,181,E-coin,ECN,"$10,605,054",$2.68,"3,954,355","$98,277",-0.84,-7.10,-21.49
2017-09-17,37,182,Credo,CREDO,"$10,523,125",$0.01914,"549,891,703","$14,236",-11.11,-38.33,0.00
2017-09-17,37,183,Soarcoin,SOAR,"$10,432,452",$0.0131,"796,348,224","$6,914",-0.67,12.98,-24.49
2017-09-17,37,184,Nimiq Exchange Token,NET,"$10,270,435",$0.9781,"10,500,000","$103,455",0.67,8.57,-3.97
2017-09-17,37,185,Einsteinium,EMC2,"$10,095,249",$0.04716,"214,069,724","$3,232,311",-5.76,28.09,36.01
2017-09-17,37,186,Waves Community Token,WCT,"$10,043,581",$1.12,"8,996,338","$22,620",-0.76,-6.49,-20.79
2017-09-17,37,187,Kore,KORE,"$10,033,279",$5.08,"1,974,831","$6,228,012",-9.31,21.92,103.46
2017-09-17,37,188,Groestlcoin,GRS,"$9,810,655",$0.1434,"68,405,382","$177,862",-0.01,-6.06,20.79
2017-09-17,37,189,Primas,PST,"$9,804,813",$0.1915,"51,200,000","$19,065",0.05,1.69,-14.08
2017-09-17,37,190,EDC Blockchain,EDC,"$9,684,514",$0.01093,"886,211,988","$966,526",1.34,-3.77,-17.46
2017-09-17,37,191,Ecobit,ECOB,"$9,673,832",$0.02177,"444,444,444","$4,565",-0.71,-3.21,-27.41
2017-09-17,37,192,VeriCoin,VRC,"$9,569,762",$0.315,"30,377,237","$346,535",-1.18,4.43,-10.02
2017-09-17,37,193,BlackCoin,BLK,"$9,332,766",$0.1222,"76,377,035","$460,905",-1.32,2.40,-34.63
2017-09-17,37,194,IXT,IXT,"$9,295,004",$0.2598,"35,778,844","$93,999",-0.56,-3.03,-21.20
2017-09-17,37,195,MarteXcoin,MXT,"$9,289,538",$3.38,"2,747,348","$9,339",-0.72,0.18,-29.61
2017-09-17,37,196,Nano,NANO,"$9,192,382",$0.08084,"113,711,469","$67,015",-4.49,4.57,-24.90
2017-09-17,37,197,Jupiter,JUP,"$9,182,466",$0.674,"13,623,762","$6,862,017",-2.84,32.55,117.01
2017-09-17,37,198,OAX,OAX,"$9,076,699",$0.3629,"25,009,250","$115,008",-0.69,-1.98,-29.39
2017-09-17,37,199,FLO,FLO,"$9,031,736",$0.06571,"137,451,326","$57,193",-0.56,-1.79,-29.25
2017-09-17,37,200,OBITS,OBITS,"$8,941,095",$0.564,"15,851,900","$6,432",-1.73,-2.95,-26.71
2017-09-10,36,154,Skycoin,SKY,"$16,413,581",$2.80,"5,869,530","$7,824",-1.05,0.16,-19.47
2017-09-10,36,155,Quantum,QAU,"$16,272,918",$0.2021,"80,523,807","$47,444",-1.24,-5.81,-11.61
2017-09-10,36,156,SpreadCoin,SPR,"$16,007,831",$1.83,"8,727,905","$40,734",-3.25,-7.12,-23.09
2017-09-10,36,157,Nexium,NXC,"$15,963,519",$0.24,"66,521,586","$278,462",-0.95,-15.28,-10.38
2017-09-10,36,158,DigitalNote,XDN,"$15,711,995",$0.002282,"6,885,695,758","$1,928,661",-0.06,-2.17,-16.57
2017-09-10,36,159,Diamond,DMD,"$15,644,302",$6.88,"2,275,305","$259,284",-2.25,8.12,10.47
2017-09-10,36,160,Rubycoin,RBY,"$15,594,512",$0.6301,"24,750,294","$60,182",2.14,3.67,2.75
2017-09-10,36,161,Golos,GOLOS,"$15,030,944",$0.1207,"124,518,891","$6,919",-1.12,-1.74,-14.07
2017-09-10,36,162,HyperSpace,AMP,"$14,792,002",$0.1798,"82,256,324","$191,826",-0.42,-3.22,-16.64
2017-09-10,36,163,Energycoin,ENRG,"$14,727,975",$0.1215,"121,211,067","$20,127",0.19,-2.90,-15.65
2017-09-10,36,164,SaluS,SLS,"$14,403,360",$14.34,"1,004,155","$16,324",-0.75,-2.90,-14.71
2017-09-10,36,165,Wagerr,WGR,"$14,275,351",$0.07801,"183,000,000","$36,185",-1.50,4.97,-8.45
2017-09-10,36,166,BlackCoin,BLK,"$14,021,135",$0.1836,"76,363,502","$914,812",-3.70,-5.45,-32.32
2017-09-10,36,167,Metaverse ETP,ETP,"$13,905,688",$0.6153,"22,600,000","$135,293",-0.20,16.95,-76.39
2017-09-10,36,168,ICO,ICO,"$13,803,893",$0.138,"100,000,000","$1,955,323",0.00,-0.60,-55.09
2017-09-10,36,169,Matchpool,GUP,"$13,766,195",$0.1835,"75,000,000","$200,959",-0.50,-5.64,-24.66
2017-09-10,36,170,Shift,SHIFT,"$13,762,114",$1.23,"11,173,412","$113,482",-0.48,-8.96,-24.78
2017-09-10,36,171,Agoras Tokens,AGRS,"$13,612,939",$0.3241,"42,000,000","$8,690",-0.76,-2.10,-18.12
2017-09-10,36,172,Chrono.tech,TIME,"$13,478,487",$18.98,"710,113","$827,206",-3.81,-5.03,-27.93
2017-09-10,36,173,Swarm City,SWT,"$13,175,389",$1.73,"7,634,231","$62,274",-0.86,-5.86,-3.15
2017-09-10,36,174,E-coin,ECN,"$13,078,871",$3.37,"3,880,161","$227,784",-0.76,-0.89,-6.69
2017-09-10,36,175,Databits,DTB,"$13,074,398",$0.5748,"22,747,809","$51,359",-1.03,-3.06,-23.47
2017-09-10,36,176,GridCoin,GRC,"$13,025,875",$0.03337,"390,312,753","$51,999",-0.82,-1.72,-18.29
2017-09-10,36,177,OAX,OAX,"$12,985,028",$0.5192,"25,009,250","$139,674",-1.59,6.70,-31.22
2017-09-10,36,178,Waves Community Token,WCT,"$12,954,659",$1.44,"8,996,338","$27,378",-0.42,11.52,-17.40
2017-09-10,36,179,Donu,DONU,"$12,713,092",$3.65,"3,480,625","$80,097",-0.62,-4.61,-12.32
2017-09-10,36,180,BCAP,BCAP,"$12,635,396",$1.26,"10,000,000","$77,361",-0.95,-6.21,1.30
2017-09-10,36,181,Soarcoin,SOAR,"$12,545,629",$0.01575,"796,348,224","$5,864",-2.19,-9.34,-31.88
2017-09-10,36,182,FLO,FLO,"$12,522,205",$0.0913,"137,159,347","$513,289",-0.79,-11.86,-0.86
2017-09-10,36,183,XCurrency,XC,"$12,316,924",$2.11,"5,844,658","$8,302",-0.75,1.12,-13.67
2017-09-10,36,184,Nano,NANO,"$12,312,683",$0.111,"110,932,259","$66,639",4.80,-8.02,-26.25
2017-09-10,36,185,Aeon,AEON,"$12,139,568",$0.8286,"14,651,140","$24,857",-4.66,-8.78,-2.94
2017-09-10,36,186,bitCNY,BITCNY,"$12,059,290",$0.1539,"78,362,700","$1,257,615",-3.74,-3.76,0.73
2017-09-10,36,187,Fujinto,NTO,"$12,019,612",$0.1827,"65,802,448","$387,066",-0.98,-9.53,-62.99
2017-09-10,36,188,EDC Blockchain,EDC,"$12,009,238",$0.01355,"886,211,988","$938,973",-0.13,7.82,4.29
2017-09-10,36,189,OBITS,OBITS,"$11,804,694",$0.7447,"15,851,900","$52,293",-2.17,-9.14,-24.13
2017-09-10,36,190,MarteXcoin,MXT,"$11,666,459",$4.25,"2,743,006","$11,430",32.20,23.15,730.80
2017-09-10,36,191,RevolutionVR,RVR,"$11,588,165",$0.05518,"210,000,000","$65,643",-1.55,-4.40,-4.41
2017-09-10,36,192,Gambit,GAM,"$11,505,681",$9.65,"1,192,609","$40,322",-0.74,-6.26,4.58
2017-09-10,36,193,Primas,PST,"$11,316,319",$0.221,"51,200,000","$811,784",-1.56,-0.85,-27.75
2017-09-10,36,194,IXT,IXT,"$10,800,175",$0.3019,"35,778,844","$8,734",-1.58,-19.47,-41.85
2017-09-10,36,195,Pinkcoin,PINK,"$10,758,032",$0.0299,"359,752,450","$1,100,985",-2.38,1.46,-28.12
2017-09-10,36,196,Nimiq Exchange Token,NET,"$10,732,167",$1.02,"10,500,000","$81,676",-0.01,10.43,-19.44
2017-09-10,36,197,ECC,ECC,"$10,585,578",$0.0004257,"24,863,817,471","$15,125",-3.51,11.77,-12.92
2017-09-10,36,198,VeriCoin,VRC,"$10,551,300",$0.3474,"30,368,300","$146,973",-2.17,-6.83,-9.34
2017-09-10,36,199,BitCrystals,BCY,"$9,871,255",$0.4248,"23,240,139","$82,018",-1.46,-2.19,-1.94
2017-09-10,36,200,YbCoin,YBC,"$9,620,793",$3.19,"3,020,503","$5,140,726",-7.57,-19.89,-45.47
2017-09-03,35,135,SONM,SNM,"$23,572,555",$0.07114,"331,360,000","$238,224",5.16,-1.56,-4.37
2017-09-03,35,136,PotCoin,POT,"$23,492,704",$0.1079,"217,818,875","$963,183",0.79,2.84,-15.38
2017-09-03,35,137,Humaniq,HMQ,"$23,475,164",$0.1441,"162,858,880","$251,439",0.54,-0.97,-7.31
2017-09-03,35,138,EB3 Coin,EB3,"$22,922,350",$0.281,"81,582,482","$334,184",-1.43,0.06,-26.70
2017-09-03,35,139,Peerplays,PPY,"$22,463,198",$5.97,"3,762,884","$409,942",1.95,0.21,7.07
2017-09-03,35,140,BitBay,BAY,"$22,102,899",$0.02193,"1,007,703,951","$71,901",0.35,-4.29,-10.99
2017-09-03,35,141,Santiment Network Token,SAN,"$21,842,824",$0.3657,"59,721,917","$642,779",0.78,-0.36,-20.81
2017-09-03,35,142,SpreadCoin,SPR,"$21,180,877",$2.44,"8,687,772","$357,497",-1.74,-10.75,-17.15
2017-09-03,35,143,BlackCoin,BLK,"$20,857,031",$0.2732,"76,349,929","$703,106",-0.57,-1.69,-1.58
2017-09-03,35,144,Clams,CLAM,"$20,682,271",$7.96,"2,599,013","$195,201",-0.37,1.23,6.50
2017-09-03,35,145,Horizen,ZEN,"$20,489,821",$9.97,"2,054,375","$364,773",-2.37,-4.81,11.78
2017-09-03,35,146,Sprouts,SPRTS,"$20,426,071",$0.0000459,"444,981,129,060","$1,944",1.82,3.13,114.12
2017-09-03,35,147,Crown,CRW,"$20,362,590",$1.35,"15,060,778","$71,924",-2.10,-3.29,-22.30
2017-09-03,35,148,Skycoin,SKY,"$20,279,787",$3.46,"5,869,530","$9,196",-1.87,-5.70,-6.44
2017-09-03,35,149,SIBCoin,SIB,"$20,166,616",$1.31,"15,361,880","$141,418",-0.49,-1.17,15.24
2017-09-03,35,150,Mooncoin,MOON,"$19,921,681",$0.00008963,"222,261,416,685","$38,919",68.94,17.23,25.09
2017-09-03,35,151,IXT,IXT,"$19,283,785",$0.539,"35,778,844","$185,666",0.50,8.32,-6.46
2017-09-03,35,152,Chrono.tech,TIME,"$18,903,407",$26.62,"710,113","$700,604",-0.33,-1.13,3.77
2017-09-03,35,153,OAX,OAX,"$18,879,993",$0.7549,"25,009,250","$687,696",0.41,3.52,-28.80
2017-09-03,35,154,DigitalNote,XDN,"$18,867,647",$0.00274,"6,885,695,758","$1,795,196",0.83,-0.47,17.33
2017-09-03,35,155,Shift,SHIFT,"$18,777,828",$1.68,"11,148,928","$250,344",1.19,-6.55,-3.42
2017-09-03,35,156,Quantum,QAU,"$18,671,075",$0.2319,"80,523,807","$172,862",0.49,6.44,9.92
2017-09-03,35,157,Unobtanium,UNO,"$18,371,676",$92.88,"197,809","$16,107",-1.01,-2.88,25.41
2017-09-03,35,158,Omni,OMNI,"$18,328,863",$32.75,"559,663","$83,536",0.97,4.20,-7.96
2017-09-03,35,159,Matchpool,GUP,"$18,298,049",$0.244,"75,000,000","$272,782",-0.57,-2.06,-8.79
2017-09-03,35,160,MonetaryUnit,MUE,"$18,133,859",$0.1416,"128,089,496","$55,864",-0.48,-3.26,-10.85
2017-09-03,35,161,Nexium,NXC,"$18,069,355",$0.2716,"66,521,586","$78,115",0.47,-0.65,8.73
2017-09-03,35,162,Databits,DTB,"$17,741,755",$0.7799,"22,747,809","$160,661",0.81,5.24,-4.51
2017-09-03,35,163,SuperNET,UNITY,"$17,631,958",$21.61,"816,061",$507,-0.88,-6.04,-23.26
2017-09-03,35,164,YbCoin,YBC,"$17,622,640",$5.83,"3,020,482","$2,683,121",-1.20,-4.81,5.52
2017-09-03,35,165,Energycoin,ENRG,"$17,542,283",$0.1447,"121,192,343","$444,164",1.17,13.76,1.73
2017-09-03,35,166,HyperSpace,AMP,"$17,425,979",$0.2118,"82,256,324","$452,621",-1.87,-2.16,-4.20
2017-09-03,35,167,Golos,GOLOS,"$17,298,947",$0.1389,"124,518,891","$37,613",-3.18,-6.58,-14.97
2017-09-03,35,168,SaluS,SLS,"$17,149,185",$17.08,"1,004,128","$14,392",0.25,0.90,-1.31
2017-09-03,35,169,Primas,PST,"$16,958,429",$0.3312,"51,200,000","$4,301,914",-1.60,-3.42,0.00
2017-09-03,35,170,Nano,NANO,"$16,709,176",$0.1529,"109,266,429","$81,030",0.40,0.58,-6.45
2017-09-03,35,171,Agoras Tokens,AGRS,"$16,583,181",$0.3948,"42,000,000","$23,037",1.71,-5.30,-9.25
2017-09-03,35,172,GridCoin,GRC,"$16,140,675",$0.04135,"390,312,753","$60,004",0.19,2.54,6.67
2017-09-03,35,173,Waves Community Token,WCT,"$16,051,668",$1.78,"8,996,338","$8,951",0.55,0.49,13.51
2017-09-03,35,174,Rubycoin,RBY,"$15,942,052",$0.6448,"24,725,358","$20,800",5.16,3.23,9.21
2017-09-03,35,175,OBITS,OBITS,"$15,820,189",$0.998,"15,851,900","$59,582",3.11,0.83,19.24
2017-09-03,35,176,Soarcoin,SOAR,"$15,577,397",$0.02345,"664,160,180","$23,903",0.14,-21.12,-18.05
2017-09-03,35,177,Wagerr,WGR,"$15,322,321",$0.08373,"183,000,000","$74,746",-6.10,-4.16,-28.30
2017-09-03,35,178,Pinkcoin,PINK,"$15,101,802",$0.04326,"349,110,550","$4,757,046",0.97,20.29,224.02
2017-09-03,35,179,bitCNY,BITCNY,"$14,806,856",$0.1551,"95,465,500","$699,292",3.12,4.44,5.99
2017-09-03,35,180,Ecobit,ECOB,"$14,796,343",$0.03329,"444,444,444","$5,532",-0.13,-5.52,-3.41
2017-09-03,35,181,Donu,DONU,"$14,587,096",$4.20,"3,471,563","$151,089",0.29,3.04,3.54
2017-08-27,34,123,Expanse,EXP,"$26,177,316",$3.31,"7,906,397","$592,409",0.92,1.16,10.03
2017-08-27,34,124,LBRY Credits,LBC,"$26,050,569",$0.3802,"68,524,524","$1,729,598",-0.10,15.50,-2.32
2017-08-27,34,125,Polybius,PLBT,"$25,803,836",$6.84,"3,773,404","$29,558",2.80,4.99,-8.89
2017-08-27,34,126,Humaniq,HMQ,"$25,614,704",$0.1573,"162,858,867","$457,139",1.14,-0.44,-2.83
2017-08-27,34,127,ION,ION,"$25,561,313",$1.62,"15,805,775","$30,136",-1.91,-2.33,2.48
2017-08-27,34,128,Crown,CRW,"$25,437,244",$1.70,"14,974,278","$204,408",-0.14,11.60,57.78
2017-08-27,34,129,WeTrust,TRST,"$25,359,092",$0.2752,"92,147,500","$380,863",2.13,5.92,14.66
2017-08-27,34,130,SONM,SNM,"$24,972,112",$0.07536,"331,360,000","$254,511",1.09,3.03,-0.84
2017-08-27,34,131,NavCoin,NAV,"$24,935,421",$0.4042,"61,688,758","$1,952,245",-7.47,33.64,62.55
2017-08-27,34,132,BitBay,BAY,"$24,517,064",$0.02433,"1,007,690,406","$163,516",-0.89,-6.68,-6.96
2017-08-27,34,133,Patientory,PTOY,"$23,692,646",$0.3385,"70,000,000","$792,037",0.99,-7.75,6.81
2017-08-27,34,134,SuperNET,UNITY,"$23,633,135",$28.96,"816,061","$1,448",-1.77,4.86,35.25
2017-08-27,34,135,Xaurum,XAUR,"$23,121,903",$0.1819,"127,110,209","$99,477",1.40,1.67,2.01
2017-08-27,34,136,Peerplays,PPY,"$21,425,258",$5.70,"3,759,294","$165,762",0.27,2.71,-17.85
2017-08-27,34,137,Skycoin,SKY,"$21,401,406",$3.65,"5,869,530","$27,956",-1.98,5.86,-5.56
2017-08-27,34,138,BlackCoin,BLK,"$21,112,061",$0.2766,"76,336,373","$1,383,488",-0.28,-1.06,0.78
2017-08-27,34,139,Wagerr,WGR,"$21,047,112",$0.115,"183,000,000","$134,404",-2.72,-15.72,12.84
2017-08-27,34,140,IXT,IXT,"$20,984,119",$0.5865,"35,778,844","$362,988",4.34,31.36,-12.18
2017-08-27,34,141,BlockCAT,CAT,"$20,738,142",$2.82,"7,360,121","$270,943",7.45,16.79,-19.91
2017-08-27,34,142,Golos,GOLOS,"$20,507,113",$0.1647,"124,518,891","$16,515",-0.06,-3.80,3.26
2017-08-27,34,143,MonetaryUnit,MUE,"$20,389,205",$0.1598,"127,571,924","$146,548",0.35,0.48,-11.54
2017-08-27,34,144,Matchpool,GUP,"$20,235,018",$0.2698,"75,000,000","$308,167",-1.47,-1.06,12.58
2017-08-27,34,145,Omni,OMNI,"$19,923,637",$35.60,"559,616","$230,555",-0.01,0.25,29.16
2017-08-27,34,146,Clams,CLAM,"$19,367,256",$7.48,"2,588,258","$346,778",0.50,-2.06,12.08
2017-08-27,34,147,Databits,DTB,"$18,996,101",$0.8351,"22,747,809","$164,874",0.03,-0.55,-17.25
2017-08-27,34,148,Radium,RADS,"$18,968,997",$5.69,"3,333,200","$343,117",0.14,-5.09,-2.99
2017-08-27,34,149,Agoras Tokens,AGRS,"$18,470,825",$0.4398,"42,000,000","$24,402",0.22,1.70,2.08
2017-08-27,34,150,Horizen,ZEN,"$18,422,920",$9.19,"2,004,838","$357,312",0.56,5.19,21.51
2017-08-27,34,151,HyperSpace,AMP,"$18,253,806",$0.2219,"82,256,324","$617,690",-0.56,0.06,-3.92
2017-08-27,34,152,Shift,SHIFT,"$18,227,917",$1.64,"11,124,343","$544,812",-3.32,19.74,27.64
2017-08-27,34,153,Chrono.tech,TIME,"$18,184,748",$25.61,"710,113","$466,053",0.13,-2.79,2.75
2017-08-27,34,154,SIBCoin,SIB,"$17,988,355",$1.18,"15,306,406","$24,986",1.93,5.40,13.02
2017-08-27,34,155,Nano,NANO,"$17,576,606",$0.163,"107,855,514","$176,140",-0.23,10.35,10.42
2017-08-27,34,156,Energycoin,ENRG,"$17,559,763",$0.1449,"121,173,779","$1,779,388",16.52,46.82,77.71
2017-08-27,34,157,SaluS,SLS,"$17,544,149",$17.47,"1,004,103","$6,280",-0.05,2.46,25.05
2017-08-27,34,158,Quantum,QAU,"$17,256,191",$0.2117,"81,528,846","$63,915",-0.09,2.31,12.67
2017-08-27,34,159,Nimiq Exchange Token,NET,"$16,640,128",$1.58,"10,500,000","$244,039",0.25,10.66,11.70
2017-08-27,34,160,Nexium,NXC,"$16,623,468",$0.2499,"66,521,586","$112,153",-0.76,3.51,2.41
2017-08-27,34,161,YbCoin,YBC,"$16,539,369",$5.48,"3,020,475","$1,113,809",0.68,0.79,5.25
2017-08-27,34,162,DigitalNote,XDN,"$16,457,982",$0.00239,"6,885,695,758","$1,268,066",0.70,5.73,5.38
2017-08-27,34,163,XTRABYTES,XBY,"$16,408,322",$0.02524,"650,000,000","$83,369",-3.77,7.01,0.84
2017-08-27,34,164,Aeon,AEON,"$15,620,982",$1.07,"14,651,140","$81,727",-2.31,-2.96,68.49
2017-08-27,34,165,Ecobit,ECOB,"$15,480,129",$0.03483,"444,444,444","$5,667",0.39,-4.26,0.41
2017-08-27,34,166,Waves Community Token,WCT,"$15,273,553",$1.70,"8,996,338","$11,012",6.11,11.24,40.47
2017-08-27,34,167,Spectrecoin,XSPEC,"$15,088,253",$0.7379,"20,446,404","$402,262",2.97,51.59,173.34
2017-08-27,34,168,GridCoin,GRC,"$15,067,873",$0.0386,"390,312,753","$90,834",0.08,-2.32,6.36
2017-08-27,34,169,Unobtanium,UNO,"$14,733,055",$74.48,"197,805","$13,971",-0.59,5.97,6.28
2017-08-27,34,170,Swarm City,SWT,"$14,675,734",$1.93,"7,610,712","$32,483",-0.06,-2.39,5.57
2017-08-27,34,171,Rubycoin,RBY,"$14,498,130",$0.587,"24,700,566","$27,748",-3.10,-2.96,13.25
2017-08-27,34,172,Donu,DONU,"$14,205,573",$4.10,"3,462,493","$210,349",0.86,3.49,34.26
2017-08-20,33,138,HyperSpace,AMP,"$18,484,665",$0.2247,"82,256,324","$881,497",-3.85,8.92,-15.44
2017-08-20,33,139,Wagerr,WGR,"$18,197,973",$0.09944,"183,000,000","$81,129",-2.36,-9.34,1.07
2017-08-20,33,140,Matchpool,GUP,"$18,129,574",$0.2417,"75,000,000","$278,508",0.43,6.11,9.14
2017-08-20,33,141,Agoras Tokens,AGRS,"$17,893,979",$0.426,"42,000,000","$11,199",-1.31,-1.93,-8.65
2017-08-20,33,142,Chrono.tech,TIME,"$17,717,444",$24.95,"710,113","$963,633",-1.05,-0.78,-4.65
2017-08-20,33,143,Dent,DENT,"$17,498,024",$0.001682,"10,405,546,270","$204,514",12.17,18.56,50.69
2017-08-20,33,144,Clams,CLAM,"$17,079,462",$6.63,"2,577,133","$262,889",-0.31,1.92,-0.42
2017-08-20,33,145,XTRABYTES,XBY,"$16,242,633",$0.02499,"650,000,000","$123,850",-0.98,26.73,182.55
2017-08-20,33,146,Nexium,NXC,"$16,219,177",$0.2438,"66,521,586","$218,450",-0.65,21.69,-6.38
2017-08-20,33,147,SIBCoin,SIB,"$16,174,879",$1.06,"15,259,054","$53,383",0.66,5.02,-14.88
2017-08-20,33,148,DigitalNote,XDN,"$16,125,390",$0.002342,"6,885,695,758","$1,141,919",2.71,24.11,0.55
2017-08-20,33,149,Omni,OMNI,"$15,949,133",$28.50,"559,569","$245,979",-1.75,-0.52,5.87
2017-08-20,33,150,Crown,CRW,"$15,883,120",$1.07,"14,887,707","$225,444",-3.26,-9.41,27.26
2017-08-20,33,151,YbCoin,YBC,"$15,557,724",$5.15,"3,020,475","$89,322",-0.92,1.16,-6.16
2017-08-20,33,152,Nano,NANO,"$15,510,333",$0.146,"106,214,993","$101,283",-3.22,-6.49,40.65
2017-08-20,33,153,NavCoin,NAV,"$15,445,271",$0.2505,"61,660,112","$253,340",-0.72,7.84,-2.53
2017-08-20,33,154,Quantum,QAU,"$15,339,978",$0.1882,"81,528,846","$34,632",-0.12,-0.74,-0.91
2017-08-20,33,155,Ecobit,ECOB,"$15,312,569",$0.03445,"444,444,444","$9,646",-1.51,-3.01,-5.30
2017-08-20,33,156,Nimiq Exchange Token,NET,"$15,181,460",$1.45,"10,500,000","$244,235",0.38,9.14,22.19
2017-08-20,33,157,Soarcoin,SOAR,"$15,160,260",$0.02325,"651,970,042","$3,592",-1.65,-12.10,-0.58
2017-08-20,33,158,GridCoin,GRC,"$14,869,618",$0.0381,"390,312,753","$362,174",8.91,38.61,16.80
2017-08-20,33,159,Horizen,ZEN,"$14,731,737",$7.54,"1,954,963","$200,055",-1.56,-1.00,19.77
2017-08-20,33,160,Unobtanium,UNO,"$14,368,498",$72.64,"197,799","$83,214",2.59,22.38,-3.88
2017-08-20,33,161,OBITS,OBITS,"$14,164,999",$0.8914,"15,890,500","$14,988",-4.16,-8.56,-26.65
2017-08-20,33,162,Shift,SHIFT,"$13,844,157",$1.25,"11,099,880","$177,273",-3.53,-10.60,43.41
2017-08-20,33,163,Swarm City,SWT,"$13,517,009",$1.78,"7,583,679","$27,322",-4.11,-4.38,-1.51
2017-08-20,33,164,DAO.Casino,BET,"$13,507,205",$0.1232,"109,612,924","$135,123",1.02,-1.86,60.38
2017-08-20,33,165,SaluS,SLS,"$13,504,538",$13.45,"1,004,060","$22,684",-2.40,-10.94,-8.89
2017-08-20,33,166,RevolutionVR,RVR,"$12,975,576",$0.06179,"210,000,000","$674,161",-6.52,12.26,-0.02
2017-08-20,33,167,Rubycoin,RBY,"$12,809,908",$0.5191,"24,675,810","$18,308",-1.55,-0.92,-0.19
2017-08-20,33,168,Incent,INCNT,"$12,647,686",$0.2749,"46,016,425","$2,302,263",-11.77,64.88,57.89
2017-08-20,33,169,E-coin,ECN,"$12,517,132",$3.42,"3,659,487","$177,795",-1.76,-4.28,-4.46
2017-08-20,33,170,EarthCoin,EAC,"$12,341,868",$0.001092,"11,299,724,069","$296,551",-0.57,0.99,-13.41
2017-08-20,33,171,LoMoCoin,LMC,"$12,270,903",$0.05749,"213,444,902","$137,019",0.87,0.20,-0.82
2017-08-20,33,172,Burst,BURST,"$12,121,844",$0.006733,"1,800,339,818","$719,879",-1.52,18.37,4.48
2017-08-20,33,173,bitCNY,BITCNY,"$12,110,769",$0.1461,"82,880,600","$306,527",-0.53,0.94,1.61
2017-08-20,33,174,EDC Blockchain,EDC,"$12,094,518",$0.01365,"886,211,988","$727,547",-2.95,-14.98,12.03
2017-08-20,33,175,SpreadCoin,SPR,"$11,884,857",$1.38,"8,606,688","$67,541",-8.29,6.15,5.22
2017-08-20,33,176,Unity Ingot,UNY,"$11,684,067",$0.05784,"202,000,000","$21,103",-1.50,-2.38,-8.19
2017-08-20,33,177,Waves Community Token,WCT,"$11,142,326",$1.24,"8,996,338","$6,606",-1.94,-2.19,-16.23
2017-08-20,33,178,BCAP,BCAP,"$10,671,446",$1.07,"10,000,000","$152,814",-0.01,5.42,3.26
2017-08-20,33,179,Embers,MBRS,"$10,590,339",$0.2121,"49,929,300","$15,823",-2.73,25.08,473.48
2017-08-20,33,180,Creditbit,CRB,"$10,467,601",$0.8815,"11,875,388","$865,077",-4.81,18.40,67.50
2017-08-20,33,181,Donu,DONU,"$10,367,735",$3.00,"3,453,454","$120,491",-5.41,-0.79,-4.59
2017-08-20,33,182,Qwark,QWARK,"$10,179,910",$0.3587,"28,380,741","$2,066,495",-8.84,23.18,-2.07
2017-08-20,33,183,Mooncoin,MOON,"$9,932,454",$0.00004469,"222,234,933,711","$11,412",-25.59,-15.58,-21.57
2017-09-24,38,198,VeriCoin,VRC,"$9,720,070",$0.3199,"30,382,552","$309,943",0.42,3.84,-0.91
2017-09-24,38,199,Soarcoin,SOAR,"$9,718,153",$0.01276,"761,846,626","$11,795",-0.81,37.03,-7.53
2017-09-24,38,200,FLO,FLO,"$9,711,826",$0.07052,"137,726,232","$89,782",0.48,-0.09,5.88
2017-09-03,35,182,Diamond,DMD,"$14,471,196",$6.40,"2,262,836","$59,155",2.44,5.15,11.56
2017-09-03,35,183,E-coin,ECN,"$13,793,071",$3.62,"3,810,790","$243,694",-0.08,-5.06,-3.91
2017-09-03,35,184,Nimiq Exchange Token,NET,"$13,635,937",$1.30,"10,500,000","$206,927",0.34,17.47,-17.22
2017-09-03,35,185,Swarm City,SWT,"$13,629,247",$1.79,"7,620,712","$28,145",-0.68,-6.74,-7.72
2017-09-03,35,186,XCurrency,XC,"$13,479,070",$2.31,"5,842,532","$5,220",0.23,25.46,145.25
2017-09-03,35,187,Aeon,AEON,"$12,789,835",$0.873,"14,651,140","$13,721",0.72,-4.85,-17.71
2017-09-03,35,188,BCAP,BCAP,"$12,681,658",$1.27,"10,000,000","$154,662",0.15,-2.14,3.12
2017-09-03,35,189,RevolutionVR,RVR,"$12,451,369",$0.05929,"210,000,000","$163,579",0.61,-2.17,-1.13
2017-09-03,35,190,FLO,FLO,"$12,411,486",$0.09068,"136,866,803","$340,511",-1.35,7.37,-2.28
2017-09-03,35,191,EDC Blockchain,EDC,"$11,996,732",$0.01354,"886,211,988","$616,481",-2.30,-7.20,13.08
2017-09-03,35,192,EarthCoin,EAC,"$11,831,170",$0.001041,"11,363,674,599","$341,725",-0.82,-4.48,-8.06
2017-09-03,35,193,Musicoin,MUSIC,"$11,710,339",$0.03712,"315,461,356","$611,934",1.79,10.67,-8.05
2017-09-03,35,194,Pluton,PLU,"$11,646,936",$13.70,"850,000","$124,198",0.25,-1.10,7.54
2017-09-03,35,195,VeriCoin,VRC,"$11,586,485",$0.3816,"30,362,266","$507,586",1.71,9.42,16.89
2017-09-03,35,196,ECC,ECC,"$11,480,572",$0.0004617,"24,863,478,109","$9,912",-2.56,-13.69,47.64
